Epoch,Batch,Time,Time_sum,Loss,Loss_avg
0,566/12672,0.466365,267.181262,3.759822,3.972580
0,567/12672,0.464244,267.645506,3.936179,3.972516
0,568/12672,0.465159,268.110666,3.793418,3.972201
0,569/12672,0.465349,268.576014,3.756306,3.971822
0,570/12672,0.466466,269.042481,4.081959,3.972015
0,571/12672,0.465008,269.507488,3.872888,3.971842
0,572/12672,0.465125,269.972614,4.221556,3.972277
0,573/12672,0.463897,270.436511,3.855830,3.972075
0,574/12672,0.466100,270.902610,3.744256,3.971678
0,575/12672,0.464194,271.366804,4.015258,3.971754
0,576/12672,0.464607,271.831411,4.133833,3.972035
0,577/12672,0.464688,272.296099,4.157985,3.972357
0,578/12672,0.464864,272.760963,3.999854,3.972404
0,579/12672,0.465415,273.226378,3.780280,3.972073
0,580/12672,0.464534,273.690912,3.737425,3.971669
0,581/12672,0.464345,274.155257,4.156138,3.971986
0,582/12672,0.465947,274.621205,3.681809,3.971488
0,583/12672,0.464120,275.085325,3.938569,3.971432
0,584/12672,0.465834,275.551159,3.802641,3.971143
0,585/12672,0.464364,276.015523,3.780169,3.970817
0,586/12672,0.466762,276.482285,4.078632,3.971001
0,587/12672,0.466377,276.948662,4.414886,3.971756
0,588/12672,0.465978,277.414639,4.012449,3.971825
0,589/12672,0.465199,277.879838,3.764996,3.971475
0,590/12672,0.464182,278.344021,3.847654,3.971265
0,591/12672,0.464743,278.808764,4.027329,3.971360
0,592/12672,0.465193,279.273957,3.909485,3.971255
0,593/12672,0.464541,279.738498,3.959328,3.971235
0,594/12672,0.465104,280.203602,3.856829,3.971043
0,595/12672,0.465102,280.668705,3.991614,3.971078
0,596/12672,0.464862,281.133567,3.975469,3.971085
0,597/12672,0.463915,281.597482,4.410101,3.971819
0,598/12672,0.466276,282.063757,3.900905,3.971701
0,599/12672,0.465972,282.529729,3.764319,3.971355
0,600/12672,0.463592,282.993321,3.943147,3.971308
0,601/12672,0.465768,283.459090,3.869800,3.971140
0,602/12672,0.463845,283.922935,4.128681,3.971401
0,603/12672,0.466730,284.389665,4.037976,3.971511
0,604/12672,0.466138,284.855803,4.229403,3.971937
0,605/12672,0.465784,285.321587,3.781756,3.971623
0,606/12672,0.464423,285.786011,3.809568,3.971356
0,607/12672,0.463938,286.249949,3.844676,3.971148
0,608/12672,0.465067,286.715016,3.821220,3.970902
0,609/12672,0.465923,287.180939,3.826831,3.970666
0,610/12672,0.464750,287.645689,3.872942,3.970506
0,611/12672,0.464656,288.110345,3.796306,3.970221
0,612/12672,0.466861,288.577206,3.621953,3.969653
0,613/12672,0.464748,289.041954,3.797436,3.969373
0,614/12672,0.464342,289.506297,3.886354,3.969238
0,615/12672,0.463864,289.970161,4.136616,3.969509
0,616/12672,0.463896,290.434057,3.629523,3.968958
0,617/12672,0.465356,290.899413,3.617065,3.968389
0,618/12672,0.464780,291.364193,3.764171,3.968059
0,619/12672,0.465491,291.829684,4.045383,3.968184
0,620/12672,0.464273,292.293957,3.872782,3.968030
0,621/12672,0.464018,292.757975,4.059582,3.968177
0,622/12672,0.466463,293.224438,3.831178,3.967957
0,623/12672,0.465596,293.690035,3.568922,3.967318
0,624/12672,0.464878,294.154913,3.789735,3.967034
0,625/12672,0.464169,294.619081,4.039293,3.967149
0,626/12672,0.466698,295.085780,3.931580,3.967092
0,627/12672,0.465046,295.550826,4.133417,3.967357
0,628/12672,0.464193,296.015019,4.513689,3.968226
0,629/12672,0.465905,296.480924,4.035838,3.968333
0,630/12672,0.464584,296.945508,3.955885,3.968313
0,631/12672,0.464759,297.410267,4.195109,3.968672
0,632/12672,0.465016,297.875283,3.967456,3.968670
0,633/12672,0.463834,298.339117,3.895562,3.968555
0,634/12672,0.465514,298.804631,3.809997,3.968305
0,635/12672,0.465161,299.269793,3.970738,3.968309
0,636/12672,0.464762,299.734555,3.833075,3.968097
0,637/12672,0.466659,300.201214,3.980819,3.968117
0,638/12672,0.465001,300.666215,4.395331,3.968785
0,639/12672,0.464323,301.130538,4.029575,3.968880
0,640/12672,0.464446,301.594984,3.769006,3.968569
0,641/12672,0.465975,302.060959,3.969736,3.968570
0,642/12672,0.464924,302.525883,3.896925,3.968459
0,643/12672,0.464623,302.990506,3.952736,3.968435
0,644/12672,0.464365,303.454870,4.090513,3.968624
0,645/12672,0.466125,303.920996,3.966379,3.968620
0,646/12672,0.463973,304.384968,3.710203,3.968221
0,647/12672,0.466923,304.851892,3.982968,3.968244
0,648/12672,0.463863,305.315755,3.968034,3.968243
0,649/12672,0.466158,305.781913,3.790826,3.967970
0,650/12672,0.463373,306.245286,3.916922,3.967892
0,651/12672,0.465643,306.710929,3.891397,3.967775
0,652/12672,0.464403,307.175332,3.880714,3.967641
0,653/12672,0.465342,307.640674,3.785558,3.967363
0,654/12672,0.466645,308.107320,3.959083,3.967350
0,655/12672,0.466282,308.573602,4.054650,3.967483
0,656/12672,0.466453,309.040055,3.917214,3.967407
0,657/12672,0.464581,309.504637,3.596097,3.966843
0,658/12672,0.464612,309.969249,3.600970,3.966287
0,659/12672,0.465876,310.435125,4.222136,3.966675
0,660/12672,0.466033,310.901158,3.975677,3.966689
0,661/12672,0.463893,311.365051,4.005645,3.966747
0,662/12672,0.465457,311.830508,3.721763,3.966378
0,663/12672,0.465528,312.296036,3.971739,3.966386
0,664/12672,0.465701,312.761737,3.834787,3.966188
0,665/12672,0.464848,313.226585,4.255334,3.966622
0,666/12672,0.464777,313.691362,4.175642,3.966936
0,667/12672,0.465047,314.156409,4.048347,3.967058
0,668/12672,0.466754,314.623163,4.004356,3.967113
0,669/12672,0.464520,315.087683,3.848832,3.966937
0,670/12672,0.464271,315.551954,3.786861,3.966668
0,671/12672,0.464990,316.016943,4.041840,3.966780
0,672/12672,0.463967,316.480910,3.883333,3.966656
0,673/12672,0.465524,316.946434,3.967816,3.966658
0,674/12672,0.464738,317.411173,3.879090,3.966528
0,675/12672,0.466335,317.877508,3.771122,3.966239
0,676/12672,0.464177,318.341685,4.069838,3.966392
0,677/12672,0.463711,318.805395,3.922714,3.966328
0,678/12672,0.463615,319.269010,3.965273,3.966326
0,679/12672,0.463843,319.732853,3.998624,3.966374
0,680/12672,0.464454,320.197307,3.901028,3.966278
0,681/12672,0.465185,320.662493,3.746820,3.965956
0,682/12672,0.464508,321.127001,3.780771,3.965685
0,683/12672,0.464222,321.591223,3.799902,3.965442
0,684/12672,0.465220,322.056443,3.836331,3.965254
0,685/12672,0.464633,322.521076,4.033301,3.965353
0,686/12672,0.463784,322.984860,3.702863,3.964971
0,687/12672,0.465018,323.449878,3.810982,3.964747
0,688/12672,0.465326,323.915204,4.737575,3.965869
0,689/12672,0.464895,324.380099,3.726169,3.965522
0,690/12672,0.465734,324.845833,3.976392,3.965537
0,691/12672,0.465727,325.311560,3.819544,3.965326
0,692/12672,0.465641,325.777201,3.925891,3.965269
0,693/12672,0.465169,326.242370,3.880114,3.965147
0,694/12672,0.463226,326.705596,4.096909,3.965336
0,695/12672,0.464630,327.170226,3.824467,3.965134
0,696/12672,0.465602,327.635828,3.801775,3.964899
0,697/12672,0.464289,328.100117,3.775341,3.964628
0,698/12672,0.465169,328.565286,3.982866,3.964654
0,699/12672,0.465440,329.030726,3.755412,3.964355
0,700/12672,0.465484,329.496210,3.623079,3.963868
0,701/12672,0.463974,329.960184,3.750850,3.963565
0,702/12672,0.467043,330.427227,3.733208,3.963237
0,703/12672,0.464538,330.891764,3.832304,3.963051
0,704/12672,0.463477,331.355241,4.063506,3.963194
0,705/12672,0.466329,331.821570,3.788478,3.962946
0,706/12672,0.464410,332.285980,4.007131,3.963009
0,707/12672,0.464574,332.750554,4.120503,3.963231
0,708/12672,0.464495,333.215049,4.086746,3.963405
0,709/12672,0.463712,333.678761,3.853005,3.963250
0,710/12672,0.465665,334.144425,4.093681,3.963433
0,711/12672,0.464690,334.609116,3.711205,3.963079
0,712/12672,0.465071,335.074187,3.830601,3.962893
0,713/12672,0.464758,335.538945,3.930682,3.962848
0,714/12672,0.463505,336.002450,3.978874,3.962871
0,715/12672,0.464669,336.467119,3.899699,3.962782
0,716/12672,0.465334,336.932453,3.702828,3.962420
0,717/12672,0.466308,337.398760,4.006768,3.962481
0,718/12672,0.465699,337.864459,3.902912,3.962399
0,719/12672,0.467005,338.331465,4.184604,3.962707
0,720/12672,0.464905,338.796369,4.146753,3.962963
0,721/12672,0.464119,339.260489,3.972044,3.962975
0,722/12672,0.464752,339.725241,4.094151,3.963157
0,723/12672,0.465413,340.190655,3.979115,3.963179
0,724/12672,0.463977,340.654632,4.138548,3.963420
0,725/12672,0.465472,341.120103,3.841658,3.963253
0,726/12672,0.465387,341.585491,4.127981,3.963479
0,727/12672,0.464891,342.050382,4.041724,3.963587
0,728/12672,0.464264,342.514646,4.172260,3.963873
0,729/12672,0.463614,342.978260,3.912108,3.963802
0,730/12672,0.464518,343.442778,3.941708,3.963772
0,731/12672,0.464871,343.907648,4.053661,3.963895
0,732/12672,0.465999,344.373647,3.895905,3.963802
0,733/12672,0.464639,344.838287,4.107476,3.963998
0,734/12672,0.465166,345.303453,3.909609,3.963924
0,735/12672,0.466579,345.770032,3.804235,3.963707
0,736/12672,0.463294,346.233326,3.900837,3.963621
0,737/12672,0.465301,346.698627,3.946592,3.963598
0,738/12672,0.464205,347.162832,3.929147,3.963552
0,739/12672,0.465330,347.628162,3.948715,3.963532
0,740/12672,0.464560,348.092721,3.756246,3.963252
0,741/12672,0.466374,348.559096,4.064331,3.963388
0,742/12672,0.463393,349.022489,3.733109,3.963078
0,743/12672,0.465723,349.488211,4.317380,3.963554
0,744/12672,0.465228,349.953439,3.853469,3.963407
0,745/12672,0.464389,350.417828,4.254058,3.963796
0,746/12672,0.464224,350.882053,4.107825,3.963989
0,747/12672,0.466560,351.348613,3.945843,3.963965
0,748/12672,0.466063,351.814676,3.896327,3.963875
0,749/12672,0.465335,352.280011,4.071755,3.964018
0,750/12672,0.464283,352.744293,4.282972,3.964443
0,751/12672,0.466529,353.210822,4.247077,3.964819
0,752/12672,0.464627,353.675449,3.947071,3.964795
0,753/12672,0.465475,354.140924,3.888784,3.964695
0,754/12672,0.464876,354.605800,4.029705,3.964781
0,755/12672,0.465657,355.071457,3.994227,3.964820
0,756/12672,0.465927,355.537384,3.809426,3.964614
0,757/12672,0.463428,356.000812,3.978902,3.964633
0,758/12672,0.466074,356.466886,4.040325,3.964733
0,759/12672,0.464428,356.931314,3.937139,3.964697
0,760/12672,0.465669,357.396983,3.816105,3.964501
0,761/12672,0.464425,357.861408,3.734944,3.964200
0,762/12672,0.465231,358.326638,4.034475,3.964292
0,763/12672,0.466665,358.793303,3.943971,3.964266
0,764/12672,0.465819,359.259123,3.915088,3.964201
0,765/12672,0.463795,359.722917,3.857592,3.964062
0,766/12672,0.464569,360.187486,3.838444,3.963898
0,767/12672,0.464325,360.651811,4.123549,3.964106
0,768/12672,0.466261,361.118072,4.138947,3.964334
0,769/12672,0.463344,361.581416,3.876276,3.964219
0,770/12672,0.464174,362.045590,3.976603,3.964235
0,771/12672,0.466344,362.511934,4.237255,3.964589
0,772/12672,0.463766,362.975700,3.814007,3.964394
0,773/12672,0.464877,363.440577,3.880419,3.964286
0,774/12672,0.464077,363.904655,4.168780,3.964550
0,775/12672,0.465175,364.369829,3.737681,3.964257
0,776/12672,0.464136,364.833966,3.839023,3.964096
0,777/12672,0.465274,365.299239,4.048415,3.964204
0,778/12672,0.463398,365.762637,4.101602,3.964381
0,779/12672,0.464993,366.227630,3.751121,3.964107
0,780/12672,0.466237,366.693867,3.773557,3.963863
0,781/12672,0.464029,367.157896,3.851923,3.963720
0,782/12672,0.464861,367.622756,4.166397,3.963979
0,783/12672,0.469364,368.092121,3.771119,3.963733
0,784/12672,0.466221,368.558341,3.960451,3.963729
0,785/12672,0.465258,369.023599,3.785497,3.963502
0,786/12672,0.465229,369.488829,3.724097,3.963198
0,787/12672,0.465764,369.954593,3.915365,3.963137
0,788/12672,0.464891,370.419484,4.460647,3.963768
0,789/12672,0.465646,370.885130,3.805254,3.963567
0,790/12672,0.463989,371.349119,4.075605,3.963709
0,791/12672,0.465622,371.814741,3.828589,3.963538
0,792/12672,0.465767,372.280508,3.693727,3.963198
0,793/12672,0.465844,372.746352,4.002176,3.963247
0,794/12672,0.464356,373.210708,4.153233,3.963486
0,795/12672,0.466230,373.676938,3.707388,3.963164
0,796/12672,0.463651,374.140589,3.967343,3.963170
0,797/12672,0.464371,374.604960,3.936498,3.963136
0,798/12672,0.466649,375.071609,3.962213,3.963135
0,799/12672,0.464469,375.536078,3.749074,3.962867
0,800/12672,0.465270,376.001348,3.926531,3.962822
0,801/12672,0.464602,376.465950,3.747090,3.962553
0,802/12672,0.463457,376.929407,3.862165,3.962428
0,803/12672,0.465053,377.394460,3.675997,3.962072
0,804/12672,0.464567,377.859027,3.852031,3.961935
0,805/12672,0.465126,378.324153,3.788351,3.961720
0,806/12672,0.464783,378.788936,3.836325,3.961564
0,807/12672,0.465424,379.254360,3.879103,3.961462
0,808/12672,0.466484,379.720844,3.947566,3.961445
0,809/12672,0.465975,380.186819,3.873451,3.961336
0,810/12672,0.464976,380.651795,3.773083,3.961104
0,811/12672,0.464564,381.116359,4.381244,3.961622
0,812/12672,0.465057,381.581417,3.860572,3.961497
0,813/12672,0.464913,382.046329,3.914694,3.961440
0,814/12672,0.464563,382.510893,4.060612,3.961562
0,815/12672,0.465619,382.976511,3.729482,3.961277
0,816/12672,0.464861,383.441372,3.963413,3.961280
0,817/12672,0.465945,383.907317,3.874974,3.961174
0,818/12672,0.464362,384.371679,4.151107,3.961406
0,819/12672,0.465528,384.837206,3.808357,3.961220
0,820/12672,0.463990,385.301197,3.830453,3.961060
0,821/12672,0.466130,385.767327,3.889361,3.960973
0,822/12672,0.465464,386.232790,3.897432,3.960896
0,823/12672,0.464130,386.696920,3.921966,3.960849
0,824/12672,0.465921,387.162842,4.067250,3.960978
0,825/12672,0.464907,387.627749,3.919721,3.960928
0,826/12672,0.464816,388.092566,3.805937,3.960740
0,827/12672,0.464257,388.556822,3.829312,3.960581
0,828/12672,0.465763,389.022585,3.862469,3.960463
0,829/12672,0.464158,389.486743,3.725525,3.960180
0,830/12672,0.464343,389.951086,3.885833,3.960091
0,831/12672,0.465471,390.416557,3.907784,3.960028
0,832/12672,0.463601,390.880158,4.042673,3.960127
0,833/12672,0.465290,391.345448,3.980741,3.960152
0,834/12672,0.465503,391.810951,3.906903,3.960088
0,835/12672,0.466261,392.277212,3.753591,3.959841
0,836/12672,0.465819,392.743030,3.960690,3.959842
0,837/12672,0.465474,393.208505,4.251480,3.960190
0,838/12672,0.463773,393.672277,3.842086,3.960049
0,839/12672,0.464853,394.137131,3.631088,3.959658
0,840/12672,0.466024,394.603155,3.875867,3.959558
0,841/12672,0.464138,395.067293,3.866024,3.959447
0,842/12672,0.465116,395.532409,3.939015,3.959423
0,843/12672,0.464549,395.996958,4.119192,3.959612
0,844/12672,0.463460,396.460418,3.863958,3.959499
0,845/12672,0.465129,396.925546,3.740862,3.959240
0,846/12672,0.465852,397.391399,3.814637,3.959070
0,847/12672,0.466754,397.858153,3.944102,3.959052
0,848/12672,0.465150,398.323303,3.905885,3.958989
0,849/12672,0.466173,398.789476,3.770313,3.958767
0,850/12672,0.464882,399.254358,3.916333,3.958717
0,851/12672,0.464278,399.718637,3.764238,3.958489
0,852/12672,0.464484,400.183120,3.713589,3.958202
0,853/12672,0.463645,400.646765,3.945386,3.958187
0,854/12672,0.466453,401.113218,3.894147,3.958112
0,855/12672,0.465593,401.578812,3.801480,3.957929
0,856/12672,0.466085,402.044897,3.978269,3.957953
0,857/12672,0.464200,402.509097,3.707744,3.957661
0,858/12672,0.464939,402.974036,3.964334,3.957669
0,859/12672,0.464576,403.438611,3.721293,3.957394
0,860/12672,0.464308,403.902919,3.829373,3.957245
0,861/12672,0.464115,404.367034,4.052814,3.957356
0,862/12672,0.463640,404.830674,3.798944,3.957173
0,863/12672,0.466287,405.296962,4.002638,3.957225
0,864/12672,0.465324,405.762286,3.923285,3.957186
0,865/12672,0.466851,406.229137,3.875306,3.957092
0,866/12672,0.463091,406.692228,3.745575,3.956848
0,867/12672,0.467237,407.159465,4.020635,3.956921
0,868/12672,0.463696,407.623161,3.997393,3.956968
0,869/12672,0.464380,408.087540,3.765141,3.956747
0,870/12672,0.464011,408.551551,3.970713,3.956763
0,871/12672,0.465503,409.017055,3.878163,3.956673
0,872/12672,0.463921,409.480976,4.078849,3.956813
0,873/12672,0.463684,409.944660,3.977843,3.956837
0,874/12672,0.465604,410.410264,4.140790,3.957047
0,875/12672,0.463436,410.873700,3.731536,3.956790
0,876/12672,0.463821,411.337521,4.018922,3.956861
0,877/12672,0.465482,411.803003,4.061184,3.956980
0,878/12672,0.465784,412.268787,3.730662,3.956722
0,879/12672,0.465719,412.734507,3.925142,3.956686
0,880/12672,0.464590,413.199097,3.706862,3.956403
0,881/12672,0.465797,413.664894,3.906103,3.956346
0,882/12672,0.466213,414.131107,3.806484,3.956176
0,883/12672,0.466038,414.597144,3.817732,3.956019
0,884/12672,0.463726,415.060870,4.207046,3.956303
0,885/12672,0.466196,415.527066,3.922042,3.956264
0,886/12672,0.464310,415.991376,3.676364,3.955949
0,887/12672,0.465760,416.457137,3.856043,3.955836
0,888/12672,0.465876,416.923013,3.898818,3.955772
0,889/12672,0.465283,417.388296,4.027570,3.955853
0,890/12672,0.466043,417.854340,3.740462,3.955611
0,891/12672,0.465602,418.319942,3.878377,3.955524
0,892/12672,0.464167,418.784109,3.740513,3.955284
0,893/12672,0.465012,419.249121,4.267365,3.955633
0,894/12672,0.464336,419.713457,3.736052,3.955387
0,895/12672,0.466093,420.179550,3.837124,3.955255
0,896/12672,0.464423,420.643973,3.809414,3.955093
0,897/12672,0.466340,421.110313,4.102168,3.955257
0,898/12672,0.464179,421.574492,4.042949,3.955354
0,899/12672,0.466571,422.041063,3.966491,3.955367
0,900/12672,0.465349,422.506412,4.064130,3.955487
0,901/12672,0.464537,422.970949,3.885637,3.955410
0,902/12672,0.464066,423.435014,3.886776,3.955334
0,903/12672,0.465659,423.900674,3.852139,3.955220
0,904/12672,0.464426,424.365100,3.731301,3.954972
0,905/12672,0.463484,424.828584,3.921550,3.954935
0,906/12672,0.464503,425.293087,3.992672,3.954977
0,907/12672,0.466315,425.759402,3.879198,3.954893
0,908/12672,0.465479,426.224881,3.862254,3.954792
0,909/12672,0.464914,426.689795,3.783213,3.954603
0,910/12672,0.464347,427.154142,3.956641,3.954605
0,911/12672,0.465937,427.620079,3.785185,3.954419
0,912/12672,0.467748,428.087827,3.806788,3.954258
0,913/12672,0.469448,428.557275,3.744909,3.954029
0,914/12672,0.462108,429.019383,4.060259,3.954145
0,915/12672,0.467356,429.486739,3.791166,3.953967
0,916/12672,0.464010,429.950749,3.728845,3.953721
0,917/12672,0.464019,430.414768,4.067876,3.953846
0,918/12672,0.464464,430.879232,3.765952,3.953641
0,919/12672,0.464947,431.344179,3.861928,3.953542
0,920/12672,0.464700,431.808879,3.953786,3.953542
0,921/12672,0.464307,432.273186,3.987267,3.953578
0,922/12672,0.465532,432.738718,4.012987,3.953643
0,923/12672,0.464571,433.203288,3.718408,3.953388
0,924/12672,0.464244,433.667532,4.270648,3.953731
0,925/12672,0.464362,434.131895,4.059807,3.953846
0,926/12672,0.465451,434.597345,4.018116,3.953915
0,927/12672,0.464680,435.062026,3.816635,3.953767
0,928/12672,0.465129,435.527155,3.938153,3.953750
0,929/12672,0.463791,435.990946,4.047864,3.953852
0,930/12672,0.465608,436.456553,3.917648,3.953813
0,931/12672,0.464756,436.921309,3.893150,3.953748
0,932/12672,0.466523,437.387833,3.702719,3.953479
0,933/12672,0.466275,437.854108,4.030052,3.953561
0,934/12672,0.465152,438.319259,3.853635,3.953454
0,935/12672,0.464799,438.784058,3.715882,3.953200
0,936/12672,0.465672,439.249730,4.030604,3.953282
0,937/12672,0.463994,439.713723,4.269703,3.953620
0,938/12672,0.465246,440.178969,3.834259,3.953493
0,939/12672,0.464947,440.643916,3.800531,3.953330
0,940/12672,0.464447,441.108363,3.862029,3.953233
0,941/12672,0.465038,441.573401,3.887686,3.953163
0,942/12672,0.465742,442.039143,3.994309,3.953207
0,943/12672,0.465560,442.504703,3.839406,3.953086
0,944/12672,0.464578,442.969281,3.905173,3.953036
0,945/12672,0.464170,443.433450,3.765860,3.952838
0,946/12672,0.465259,443.898709,3.775084,3.952650
0,947/12672,0.464081,444.362790,3.609620,3.952288
0,948/12672,0.465587,444.828377,3.788331,3.952116
0,949/12672,0.464114,445.292491,3.658952,3.951807
0,950/12672,0.464119,445.756610,3.792661,3.951640
0,951/12672,0.465892,446.222502,3.841411,3.951524
0,952/12672,0.465895,446.688397,3.844376,3.951411
0,953/12672,0.464770,447.153167,3.745977,3.951196
0,954/12672,0.464713,447.617879,3.694084,3.950927
0,955/12672,0.463929,448.081809,3.589333,3.950549
0,956/12672,0.464630,448.546439,4.292916,3.950906
0,957/12672,0.464807,449.011246,3.924822,3.950879
0,958/12672,0.464430,449.475676,3.919299,3.950846
0,959/12672,0.466005,449.941681,3.887662,3.950780
0,960/12672,0.465493,450.407174,4.148696,3.950986
0,961/12672,0.464271,450.871444,3.960347,3.950996
0,962/12672,0.464267,451.335712,3.794090,3.950833
0,963/12672,0.465631,451.801343,3.709086,3.950582
0,964/12672,0.465254,452.266596,3.834782,3.950462
0,965/12672,0.464210,452.730806,4.272687,3.950796
0,966/12672,0.464266,453.195072,3.947450,3.950792
0,967/12672,0.465439,453.660511,3.835064,3.950673
0,968/12672,0.464190,454.124701,3.827878,3.950546
0,969/12672,0.467020,454.591721,3.855504,3.950448
0,970/12672,0.464767,455.056488,3.736102,3.950227
0,971/12672,0.465820,455.522308,4.163472,3.950447
0,972/12672,0.464603,455.986911,3.899752,3.950395
0,973/12672,0.464363,456.451274,3.803496,3.950244
0,974/12672,0.465466,456.916740,4.045603,3.950342
0,975/12672,0.465124,457.381864,3.993297,3.950386
0,976/12672,0.464514,457.846378,4.073917,3.950512
0,977/12672,0.464961,458.311338,3.648391,3.950203
0,978/12672,0.465196,458.776534,3.705750,3.949954
0,979/12672,0.465349,459.241883,3.691992,3.949690
0,980/12672,0.464261,459.706144,3.808537,3.949546
0,981/12672,0.466788,460.172932,3.846543,3.949442
0,982/12672,0.463062,460.635994,3.699366,3.949187
0,983/12672,0.463513,461.099507,3.961791,3.949200
0,984/12672,0.464917,461.564424,4.276604,3.949532
0,985/12672,0.465500,462.029924,3.802773,3.949383
0,986/12672,0.464112,462.494036,3.631704,3.949062
0,987/12672,0.464915,462.958951,3.924096,3.949036
0,988/12672,0.466732,463.425683,4.022575,3.949111
0,989/12672,0.465547,463.891230,3.955298,3.949117
0,990/12672,0.464938,464.356168,3.740962,3.948907
0,991/12672,0.464819,464.820987,3.646861,3.948602
0,992/12672,0.467080,465.288067,4.074342,3.948729
0,993/12672,0.464247,465.752314,4.007414,3.948788
0,994/12672,0.465915,466.218229,4.003783,3.948843
0,995/12672,0.466463,466.684692,3.841132,3.948735
0,996/12672,0.464921,467.149613,3.752059,3.948538
0,997/12672,0.463215,467.612828,3.868282,3.948458
0,998/12672,0.465239,468.078067,3.906421,3.948415
0,999/12672,0.464963,468.543030,3.765581,3.948233
0,1000/12672,0.465441,469.008471,3.846024,3.948131
0,1001/12672,0.465478,469.473948,3.729952,3.947913
